ID,jurisdiction,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Residents.Population,Notes,Residents.Tested,State,hifld_id,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,TYPE,POPULATION,SECURELVL,CAPACITY,federal_prison_type,Website
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-19,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-20,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-21,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-22,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-23,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-24,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-25,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-26,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-27,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-28,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-29,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-04-30,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-01,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-02,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-03,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-04,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-05,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-06,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-07,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-08,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-09,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-10,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-11,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-12,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-13,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-14,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-15,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-16,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-17,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-18,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-19,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-20,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-21,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
NA,Prison,BLACK RIVER CORRECTIONAL CENTER,2020-05-22,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doc.wi.gov/Pages/COVID19(Coronavirus)/EmployeeConfirmedCases/COVID19EmployeeConfirmedCases.aspx,NA,Wisconsin,10002556,W6898 E STAFFON RD,BLACK RIVER FALLS,54615,44.35786614,-90.65226505,JACKSON,55053,STATE,130,MINIMUM,66,private,https://doc.wi.gov/Pages/COVID19%28Coronavirus%29/COVID19.aspx
