Facility.ID,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Residents.Initiated,Residents.Completed,Residents.Vadmin,Staff.Population,Staff.Initiated,Staff.Completed,Staff.Vadmin,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,BJS.ID,Source.Population.Feb20,Source.Capacity,Website,ICE.Field.Office
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-17,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,988,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-18,https://doc.iowa.gov/daily-statistics,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-22,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-23,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-24,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-26,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-27,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-29,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-04-30,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-01,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-02,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-03,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-04,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-05,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-06,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-07,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-08,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,979,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-09,https://doc.iowa.gov/daily-statistics,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-10,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-11,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-12,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-13,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-14,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-15,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-16,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-17,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,968,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-18,https://doc.iowa.gov/daily-statistics,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-19,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-20,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-21,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-22,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-23,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-24,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-25,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,964,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-26,https://doc.iowa.gov/daily-statistics,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-27,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-28,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-29,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-30,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-05-31,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-06-01,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-06-02,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
526,state,Iowa,ANAMOSA STATE PENITENTIARY,2020-06-03,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,969,956,NA,NA,NA,NA,NA,NA,NA,NA,406 N HIGH ST,52205,ANAMOSA,JONES,42.11129071,-91.29127202,19105,10001082,state,Prison,Max/Med,Adult,Male,FALSE,NA,911,160000000070200000000,Public Records,HIFLD,https://doc.iowa.gov/about-us/about-institutions,NA
